Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
C_CND_007190,25-Oct-2022,Kaitlyn,Female,845000,Race Car Help,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,"$27,000.",78758-7841,Passenger,7901134,Austin
C_CND_007191,25-Oct-2022,Eden,Male,1100000,Motor Vehicle Branch Office,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Red,"$21,000.",78758-7841,Hardtop,7623823,Austin
C_CND_007192,25-Oct-2022,Jayda,Male,505000,Chrysler Plymouth,Volvo,S70,Double Overhead Camshaft,Auto,Black,"$26,000.",53546-9427,Hardtop,6370258,Janesville
C_CND_007193,25-Oct-2022,Cheskel,Male,13500,Race Car Help,Dodge,Stratus,Overhead Camshaft,Manual,Red,"$25,000.",78758-7841,Hatchback,8682402,Austin
C_CND_007194,25-Oct-2022,Christian,Female,13500,Ryder Truck Rental and Leasing,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,000.",06457-3834,SUV,7197357,Middletown
C_CND_007195,25-Oct-2022,Haiak,Male,13500,C & M Motors Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,"$44,001.",60504-7114,Hardtop,6154188,Aurora
C_CND_007196,25-Oct-2022,Cole,Male,13500,Scrivener Performance Engineering,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,001.",38701-8047,Hatchback,7586577,Greenville
C_CND_007197,25-Oct-2022,Colin,Male,1650000,Star Enterprises Inc,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,Black,"$60,001.",99301-3882,Sedan,8649125,Pasco
C_CND_007198,25-Oct-2022,Connor,Male,13500,Suburban Ford,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Pale White,"$38,001.",53546-9427,Passenger,7853871,Janesville
C_CND_007199,25-Oct-2022,Ambre,Male,662000,Motor Vehicle Branch Office,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,"$17,000.",78758-7841,Hardtop,6593065,Austin
C_CND_007200,25-Oct-2022,Danielle,Male,13500,Tri-State Mack Inc,Plymouth,Prowler,Overhead Camshaft,Manual,Red,"$71,000.",85257-3102,Hatchback,6692896,Scottsdale
C_CND_007201,25-Oct-2022,Daphne,Male,882500,U-Haul CO,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$13,500.",78758-7841,Hatchback,8728343,Austin
C_CND_007202,25-Oct-2022,Devora,Male,13500,Buddy Storbeck's Diesel Service Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000.",06457-3834,SUV,7802172,Middletown
C_CND_007203,25-Oct-2022,Devorah,Male,910000,C & M Motors Inc,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,"$22,000.",60504-7114,SUV,7766789,Aurora
C_CND_007204,25-Oct-2022,Diana,Male,777000,Capitol KIA,Jeep,Wrangler,Double Overhead Camshaft,Auto,Red,"$19,000.",38701-8047,Hatchback,6983381,Greenville
C_CND_007205,25-Oct-2022,Emiliano,Male,13500,Race Car Help,Dodge,Viper,Double Overhead Camshaft,Auto,Red,"$31,000.",78758-7841,SUV,8291145,Janesville
C_CND_007206,25-Oct-2022,Emilio,Male,1255000,Ryder Truck Rental and Leasing,Buick,Regal,Double Overhead Camshaft,Auto,Black,"$19,500.",06457-3834,Passenger,7581951,Scottsdale
C_CND_007207,25-Oct-2022,Emmanuel,Male,1275000,Saab-Belle Dodge,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,"$41,500.",60504-7114,Hatchback,6932607,Austin
C_CND_007208,25-Oct-2022,Enrique,Female,433000,Scrivener Performance Engineering,Acura,TL,Double Overhead Camshaft,Auto,Red,"$29,000.",38701-8047,Hatchback,6777107,Middletown
C_CND_007209,25-Oct-2022,Eric,Male,1120000,Star Enterprises Inc,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000.",99301-3882,Hatchback,7886278,Aurora
C_CND_007210,25-Oct-2022,Erick,Female,645000,Suburban Ford,Cadillac,DeVille,Double Overhead Camshaft,Auto,Red,"$22,000.",53546-9427,SUV,6971796,Greenville
C_CND_007211,26-Oct-2022,Emanuel,Female,1250000,Clay Johnson Auto Sales,Ford,Windstar,Double Overhead Camshaft,Auto,Red,"$31,001.",78758-7841,Sedan,6928728,Austin
C_CND_007212,26-Oct-2022,Emiliano,Male,845000,Diehl Motor CO Inc,Chrysler,Concorde,Double Overhead Camshaft,Auto,Pale White,"$46,001.",06457-3834,Hatchback,8555357,Middletown
C_CND_007213,26-Oct-2022,Emilio,Female,13500,Enterprise Rent A Car,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Red,"$39,001.",60504-7114,Hatchback,8828724,Aurora
C_CND_007214,26-Oct-2022,Emmanuel,Female,13500,Gartner Buick Hyundai Saab,Mercury,Mystique,Double Overhead Camshaft,Auto,Black,"$9,001.",38701-8047,Passenger,8399495,Greenville
C_CND_007215,26-Oct-2022,Enrique,Male,860000,Hatfield Volkswagen,Ford,Explorer,Double Overhead Camshaft,Auto,Red,"$41,001.",99301-3882,Hatchback,7155026,Pasco
C_CND_007216,26-Oct-2022,Eric,Male,1208000,Iceberg Rentals,Subaru,Forester,Overhead Camshaft,Manual,Red,"$26,801.",53546-9427,Hatchback,6217425,Janesville
C_CND_007217,26-Oct-2022,Erick,Female,950000,McKinney Dodge Chrysler Jeep,Volkswagen,Golf,Overhead Camshaft,Manual,Red,"$25,001.",85257-3102,Hatchback,7169490,Austin
C_CND_007218,26-Oct-2022,Erik,Male,921000,Motor Vehicle Branch Office,Lexus,LS400,Overhead Camshaft,Manual,Black,"$69,001.",78758-7841,Sedan,7657281,Austin
C_CND_007219,26-Oct-2022,Erika,Female,452000,Suburban Ford,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$14,000.",53546-9427,Hardtop,8225751,Janesville
C_CND_007220,26-Oct-2022,Kennedy,Male,1375000,Star Enterprises Inc,Mercedes-B,SLK,Double Overhead Camshaft,Auto,Pale White,"$36,500.",99301-3882,Passenger,6801863,Pasco
C_CND_007221,26-Oct-2022,Khloe,Male,850000,Suburban Ford,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,"$12,000.",53546-9427,Hatchback,8013644,Janesville
C_CND_007222,26-Oct-2022,Kiara,Female,13500,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Red,"$22,000.",85257-3102,Sedan,8613543,Scottsdale
C_CND_007223,26-Oct-2022,Kimora,Male,1850000,U-Haul CO,Toyota,Sienna,Double Overhead Camshaft,Auto,Pale White,"$26,000.",78758-7841,Passenger,6460779,Austin
C_CND_007224,26-Oct-2022,Kourtney,Male,1016000,Progressive Shippers Cooperative Association No,Lincoln,Continental,Overhead Camshaft,Manual,Black,"$18,600.",53546-9427,Passenger,8797960,Janesville
C_CND_007225,26-Oct-2022,Kyla,Male,13500,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Red,"$22,000.",85257-3102,SUV,8998913,Scottsdale
C_CND_007226,26-Oct-2022,Madeline,Female,740000,Rabun Used Car Sales,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,"$25,000.",85257-3102,Hardtop,6477709,Scottsdale
C_CND_007227,26-Oct-2022,Conor,Female,1687000,Tri-State Mack Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,"$17,701.",85257-3102,Hatchback,6669726,Scottsdale
C_CND_007228,26-Oct-2022,Anais,Male,13500,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$41,001.",06457-3834,Hardtop,7739051,Middletown
C_CND_007229,26-Oct-2022,Daniel,Male,13500,Progressive Shippers Cooperative Association No,Lincoln,Town car,Double Overhead Camshaft,Auto,Black,"$26,001.",53546-9427,Hatchback,6528050,Janesville
C_CND_007230,26-Oct-2022,Dashiell,Male,1816000,Rabun Used Car Sales,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,"$20,601.",85257-3102,Passenger,8284887,Scottsdale
C_CND_007231,26-Oct-2022,David,Male,525000,Race Car Help,Nissan,Xterra,Double Overhead Camshaft,Auto,Black,"$9,000.",78758-7841,Passenger,8423829,Austin
C_CND_007232,26-Oct-2022,Benoit,Male,1005000,Gartner Buick Hyundai Saab,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,"$41,501.",38701-8047,Hardtop,6797735,Greenville
C_CND_007233,26-Oct-2022,Celine,Male,13500,Motor Vehicle Branch Office,Chrysler,Concorde,Double Overhead Camshaft,Auto,Pale White,"$46,001.",78758-7841,Hardtop,7172828,Austin
C_CND_007234,26-Oct-2022,Dennis,Male,2850000,Scrivener Performance Engineering,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,"$45,000.",38701-8047,Passenger,8519773,Greenville
C_CND_007235,26-Oct-2022,Dina,Male,13500,Chrysler of Tri-Cities,Plymouth,Neon,Double Overhead Camshaft,Auto,Pale White,"$27,000.",99301-3882,SUV,7149864,Pasco
C_CND_007236,26-Oct-2022,Dylan,Male,13500,Chrysler Plymouth,Lexus,LS400,Double Overhead Camshaft,Auto,Pale White,"$18,000.",53546-9427,Sedan,7919379,Janesville
C_CND_007237,26-Oct-2022,Eden,Male,510000,Classic Chevy,Plymouth,Voyager,Overhead Camshaft,Manual,Black,"$75,000.",85257-3102,Passenger,6639870,Scottsdale
C_CND_007238,26-Oct-2022,Edith,Male,13500,Clay Johnson Auto Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Red,"$71,000.",78758-7841,Hatchback,8671824,Austin
C_CND_007239,26-Oct-2022,Leo,Male,600000,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Red,"$39,000.",06457-3834,Hardtop,8834235,Middletown
C_CND_007240,26-Oct-2022,Elena,Male,1651000,Enterprise Rent A Car,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,Pale White,"$21,100.",60504-7114,Hatchback,6117350,Aurora
C_CND_007241,26-Oct-2022,Eliana,Male,770000,Gartner Buick Hyundai Saab,Mercedes-B,SLK,Double Overhead Camshaft,Auto,Red,"$19,000.",38701-8047,Passenger,6653653,Greenville
C_CND_007242,26-Oct-2022,Elise,Male,1040000,Hatfield Volkswagen,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,"$12,000.",99301-3882,Passenger,8298119,Pasco
C_CND_007243,26-Oct-2022,Erik,Male,1190000,Tri-State Mack Inc,Dodge,Stratus,Double Overhead Camshaft,Auto,Red,"$31,000.",85257-3102,Hatchback,6221458,Pasco
C_CND_007244,26-Oct-2022,Esteban,Male,534000,U-Haul CO,Dodge,Intrepid,Double Overhead Camshaft,Auto,Red,"$31,000.",78758-7841,Sedan,7269455,Janesville
C_CND_007245,26-Oct-2022,Ethan,Male,1425000,Progressive Shippers Cooperative Association No,Buick,Park Avenue,Double Overhead Camshaft,Auto,Black,"$61,500.",53546-9427,Hatchback,7023626,Scottsdale
C_CND_007246,26-Oct-2022,Evan,Male,650000,Rabun Used Car Sales,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,000.",85257-3102,SUV,7189403,Austin
C_CND_007247,26-Oct-2022,Ezekiel,Male,13500,Race Car Help,BMW,328i,Double Overhead Camshaft,Auto,Black,"$18,000.",78758-7841,Sedan,8733054,Janesville
C_CND_007248,26-Oct-2022,Ezequiel,Male,475000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Red,"$19,000.",06457-3834,Hatchback,6902916,Scottsdale
C_CND_007249,26-Oct-2022,Felix,Female,742000,Saab-Belle Dodge,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,"$22,000.",60504-7114,Sedan,7008206,Janesville
C_CND_007250,26-Oct-2022,Amare,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,M-Class,Double Overhead Camshaft,Auto,Black,"$18,000.",99301-3882,Hardtop,7178096,Pasco
C_CND_007251,28-Oct-2022,Esteban,Male,13500,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Red,"$82,001.",06457-3834,Hatchback,6709029,Middletown
C_CND_007252,28-Oct-2022,Ethan,Male,1165000,New Castle Ford Lincoln Mercury,Saturn,LW,Overhead Camshaft,Manual,Red,"$49,501.",60504-7114,Hatchback,7759094,Aurora
C_CND_007253,28-Oct-2022,Evan,Male,1270000,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,"$24,001.",38701-8047,Hatchback,8530373,Greenville
C_CND_007254,28-Oct-2022,Ezekiel,Female,1235000,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,501.",99301-3882,Hatchback,6053210,Pasco
C_CND_007255,28-Oct-2022,Kylie,Male,1820000,Ryder Truck Rental and Leasing,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,000.",06457-3834,Hatchback,8454145,Middletown
C_CND_007256,28-Oct-2022,Laila,Male,1620000,Saab-Belle Dodge,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,"$25,000.",60504-7114,Hatchback,7013807,Aurora
C_CND_007257,28-Oct-2022,Lauren,Male,1000000,Scrivener Performance Engineering,Pontiac,Sunfire,Double Overhead Camshaft,Auto,Black,"$18,000.",38701-8047,Sedan,8430859,Greenville
C_CND_007258,28-Oct-2022,Layla,Male,13500,Star Enterprises Inc,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,"$31,000.",99301-3882,Sedan,8694002,Pasco
C_CND_007259,28-Oct-2022,Derek,Male,2600000,Star Enterprises Inc,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Red,"$19,000.",99301-3882,Hatchback,6343290,Pasco
C_CND_007260,28-Oct-2022,Devin,Male,13500,Suburban Ford,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$20,000.",53546-9427,Hatchback,6404746,Janesville
C_CND_007261,28-Oct-2022,Asma,Male,672000,Rabun Used Car Sales,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$21,001.",85257-3102,Hardtop,7734942,Austin
C_CND_007262,28-Oct-2022,Dominick,Male,13500,U-Haul CO,BMW,323i,Double Overhead Camshaft,Auto,Red,"$22,000.",78758-7841,Hatchback,6143230,Austin
C_CND_007263,28-Oct-2022,Elisheva,Male,1120000,Iceberg Rentals,Toyota,Camry,Overhead Camshaft,Manual,Black,"$29,000.",53546-9427,Hatchback,7464005,Janesville
C_CND_007264,28-Oct-2022,Eliza,Male,886000,McKinney Dodge Chrysler Jeep,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Pale White,"$42,000.",85257-3102,Passenger,6981772,Scottsdale
C_CND_007265,28-Oct-2022,Elizabeth,Male,601000,Motor Vehicle Branch Office,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,"$19,000.",78758-7841,SUV,6317382,Austin
C_CND_007266,28-Oct-2022,Ella,Male,13500,Nebo Chevrolet,Toyota,Celica,Overhead Camshaft,Manual,Pale White,"$14,000.",06457-3834,SUV,6174545,Middletown
C_CND_007267,28-Oct-2022,Anthony,Male,1402500,Saab-Belle Dodge,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Red,"$21,250.",60504-7114,Hardtop,7811399,Aurora
C_CND_007268,28-Oct-2022,Frank,Male,13500,Suburban Ford,Chrysler,300M,Double Overhead Camshaft,Auto,Red,"$16,000.",53546-9427,SUV,8555497,Middletown
C_CND_007269,28-Oct-2022,Franklin,Male,13500,Tri-State Mack Inc,Volvo,C70,Double Overhead Camshaft,Auto,Black,"$49,000.",85257-3102,Hatchback,7062453,Aurora
C_CND_007270,28-Oct-2022,Ashton,Male,856000,Suburban Ford,Volvo,S70,Overhead Camshaft,Manual,Pale White,"$24,000.",53546-9427,Hardtop,7867786,Janesville
C_CND_007271,29-Oct-2022,Ezequiel,Male,742500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Red,"$19,501.",53546-9427,Sedan,7095152,Janesville
C_CND_007272,29-Oct-2022,Felix,Male,920000,Rabun Used Car Sales,Dodge,Ram Van,Double Overhead Camshaft,Auto,Red,"$31,001.",85257-3102,Hatchback,7644732,Scottsdale
C_CND_007273,29-Oct-2022,Leah,Female,425000,Suburban Ford,Ford,Taurus,Overhead Camshaft,Manual,Black,"$43,000.",53546-9427,SUV,7174313,Janesville
C_CND_007274,29-Oct-2022,Paola,Male,2325000,Scrivener Performance Engineering,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Black,"$16,500.",38701-8047,Hardtop,7010279,Greenville
C_CND_007275,29-Oct-2022,Eslam,Male,13500,Race Car Help,Chrysler,Concorde,Double Overhead Camshaft,Auto,Red,"$19,001.",78758-7841,Hardtop,6918629,Austin
C_CND_007276,29-Oct-2022,Dovid,Male,1100000,C & M Motors Inc,Saab,03-09-2020,Double Overhead Camshaft,Auto,Red,"$69,000.",60504-7114,Sedan,6766741,Aurora
C_CND_007277,29-Oct-2022,Ellie,Male,810000,New Castle Ford Lincoln Mercury,Acura,RL,Double Overhead Camshaft,Auto,Black,"$24,000.",60504-7114,SUV,7971702,Aurora
C_CND_007278,29-Oct-2022,Eloise,Male,13500,Pars Auto Sales,Audi,A8,Overhead Camshaft,Manual,Black,"$44,000.",38701-8047,Passenger,7353767,Greenville
C_CND_007279,29-Oct-2022,Gabriel,Male,13500,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Double Overhead Camshaft,Auto,Red,"$31,000.",06457-3834,Passenger,7298981,Pasco
C_CND_007280,29-Oct-2022,Gael,Female,13500,C & M Motors Inc,Saturn,LW,Overhead Camshaft,Manual,Red,"$49,000.",60504-7114,Hatchback,6999708,Janesville
C_CND_007281,30-Oct-2022,Fernando,Male,13500,Race Car Help,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,"$49,001.",78758-7841,SUV,6495675,Austin
C_CND_007282,30-Oct-2022,Francisco,Female,1100000,Ryder Truck Rental and Leasing,Volvo,C70,Double Overhead Camshaft,Auto,Black,"$18,001.",06457-3834,Hatchback,6419399,Middletown
C_CND_007283,30-Oct-2022,Frank,Female,1160000,Saab-Belle Dodge,Audi,A6,Overhead Camshaft,Manual,Black,"$85,001.",60504-7114,SUV,6232543,Aurora
C_CND_007284,30-Oct-2022,Franklin,Male,1307000,Scrivener Performance Engineering,Dodge,Dakota,Overhead Camshaft,Manual,Red,"$12,700.",38701-8047,Sedan,8918368,Greenville
C_CND_007285,30-Oct-2022,Freddy,Male,1010000,Star Enterprises Inc,Lexus,LX470,Double Overhead Camshaft,Auto,Pale White,"$15,000.",99301-3882,SUV,6561636,Pasco
C_CND_007286,30-Oct-2022,Gabriel,Male,702000,Suburban Ford,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,Black,"$39,000.",53546-9427,SUV,7713824,Janesville
C_CND_007287,30-Oct-2022,Gael,Male,813000,Tri-State Mack Inc,Lexus,LS400,Double Overhead Camshaft,Auto,Black,"$39,000.",85257-3102,Sedan,8808081,Scottsdale
C_CND_007288,30-Oct-2022,Victoria,Male,1275000,Classic Chevy,Toyota,Tacoma,Overhead Camshaft,Manual,Black,"$36,501.",85257-3102,Hardtop,6078385,Scottsdale
C_CND_007289,30-Oct-2022,London,Male,620000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,"$28,000.",06457-3834,SUV,6959662,Middletown
C_CND_007290,30-Oct-2022,Londyn,Female,13500,C & M Motors Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Red,"$41,000.",60504-7114,SUV,6095269,Aurora
C_CND_007291,30-Oct-2022,Lyric,Male,1040000,Capitol KIA,Lexus,GS300,Overhead Camshaft,Manual,Red,"$17,000.",38701-8047,Passenger,7552452,Greenville
C_CND_007292,30-Oct-2022,Mackenzie,Male,676000,Chrysler of Tri-Cities,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,"$33,000.",99301-3882,Hatchback,6866290,Pasco
C_CND_007293,30-Oct-2022,Madison,Male,1002000,Chrysler Plymouth,Toyota,4Runner,Double Overhead Camshaft,Auto,Black,"$26,200.",53546-9427,Sedan,8327376,Janesville
C_CND_007294,30-Oct-2022,Madisyn,Male,1175000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Black,"$22,500.",85257-3102,Passenger,7406618,Scottsdale
C_CND_007295,30-Oct-2022,Dylan,Male,13500,Capitol KIA,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,"$27,001.",38701-8047,Passenger,8143904,Greenville
C_CND_007296,30-Oct-2022,Edward,Male,2550000,Chrysler of Tri-Cities,Oldsmobile,Aurora,Double Overhead Camshaft,Auto,Red,"$24,001.",99301-3882,Passenger,7826674,Pasco
C_CND_007297,30-Oct-2022,Marthe,Male,2700000,U-Haul CO,Nissan,Pathfinder,Double Overhead Camshaft,Auto,Pale White,"$75,001.",78758-7841,Hardtop,6793888,Austin
C_CND_007298,30-Oct-2022,Eitan,Male,1190000,Classic Chevy,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Red,"$12,001.",85257-3102,SUV,8191792,Scottsdale
C_CND_007299,30-Oct-2022,Ryan,Male,1880000,Suburban Ford,Volkswagen,Golf,Double Overhead Camshaft,Auto,Red,"$35,001.",53546-9427,Hardtop,7629564,Janesville
C_CND_007300,30-Oct-2022,Elias,Female,400000,Diehl Motor CO Inc,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,"$33,000.",06457-3834,Sedan,8092942,Middletown
C_CND_007301,30-Oct-2022,Eliezer,Male,13500,Enterprise Rent A Car,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,"$12,000.",60504-7114,Hatchback,6771748,Aurora
C_CND_007302,30-Oct-2022,Elsa,Male,945000,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,"$31,000.",99301-3882,Passenger,8158039,Pasco
C_CND_007303,30-Oct-2022,Emerson,Male,500000,Progressive Shippers Cooperative Association No,Mercedes-B,SLK,Double Overhead Camshaft,Auto,Pale White,"$46,000.",53546-9427,Passenger,7838065,Janesville
C_CND_007304,30-Oct-2022,Emilia,Male,747500,Rabun Used Car Sales,Ford,F-Series,Overhead Camshaft,Manual,Black,"$22,500.",85257-3102,Passenger,8542956,Scottsdale
C_CND_007305,30-Oct-2022,Emily,Male,420000,Race Car Help,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,000.",78758-7841,SUV,8881208,Austin
C_CND_007306,30-Oct-2022,Emma,Male,460000,Ryder Truck Rental and Leasing,Plymouth,Neon,Double Overhead Camshaft,Auto,Pale White,"$27,000.",06457-3834,SUV,6896143,Middletown
C_CND_007307,30-Oct-2022,Emmeline,Male,1340000,Saab-Belle Dodge,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,"$44,000.",60504-7114,Hatchback,6136441,Aurora
C_CND_007308,30-Oct-2022,Ester,Male,13500,Scrivener Performance Engineering,Lincoln,Navigator,Double Overhead Camshaft,Auto,Black,"$19,000.",38701-8047,Sedan,8588492,Greenville
C_CND_007309,30-Oct-2022,Gavin,Male,755000,Capitol KIA,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,000.",38701-8047,SUV,6484595,Scottsdale
C_CND_007310,30-Oct-2022,George,Female,13500,Chrysler of Tri-Cities,Mercury,Sable,Double Overhead Camshaft,Auto,Pale White,"$26,000.",99301-3882,Sedan,8010754,Austin
C_CND_007311,30-Oct-2022,Gerardo,Male,602000,Chrysler Plymouth,Nissan,Maxima,Overhead Camshaft,Manual,Red,"$29,000.",53546-9427,Sedan,6841202,Middletown
C_CND_007312,30-Oct-2022,Giovani,Male,13500,Classic Chevy,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Red,"$16,000.",85257-3102,Passenger,8812380,Aurora
C_CND_007313,30-Oct-2022,Giovanni,Female,13500,Clay Johnson Auto Sales,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Red,"$19,000.",78758-7841,Hatchback,7764253,Pasco
C_CND_007314,30-Oct-2022,Giovanny,Female,13500,Diehl Motor CO Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,"$44,000.",06457-3834,Hatchback,6375168,Janesville
C_CND_007315,30-Oct-2022,Gregory,Male,1005800,Enterprise Rent A Car,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,"$71,580.",60504-7114,Passenger,7437544,Scottsdale
C_CND_007316,31-Oct-2022,Gavin,Female,13500,U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,"$21,000.",78758-7841,Hatchback,8127012,Austin
C_CND_007317,31-Oct-2022,George,Male,805000,Progressive Shippers Cooperative Association No,Dodge,Viper,Double Overhead Camshaft,Auto,Red,"$41,000.",53546-9427,SUV,7234853,Janesville
C_CND_007318,31-Oct-2022,Gerardo,Male,880000,Rabun Used Car Sales,Volkswagen,Jetta,Double Overhead Camshaft,Auto,Black,"$22,000.",85257-3102,Passenger,7598351,Scottsdale
